msisdn,activation_date,nik_kk_status,registered_imei
81138319679,2023-02-03,Valid,
85265279734,2023-07-12,Valid,
81235866095,2023-04-03,Valid,350000000424665.0
82234020781,2023-09-02,Valid,
82264861577,2023-01-08,Valid,
82130071163,2023-02-24,Valid,350000000250911.0
82158346591,2023-09-11,Valid,
85294813343,2023-05-12,Valid,
82211120764,2023-07-21,Missing/Unregistered,350000000355828.0
85293928776,2023-03-24,Valid,
85236462488,2023-10-23,Valid,
82173159321,2023-04-25,Valid,350000000497388.0
82165216316,2023-10-12,Valid,350000000927589.0
81133249280,2023-03-30,Valid,
82216288992,2023-08-16,Missing/Unregistered,
82240835312,2023-05-02,Valid,
81254799800,2023-10-18,Valid,
81276966078,2023-08-07,Valid,350000000337730.0
81276048148,2023-10-25,Valid,350000000283337.0
85234296363,2023-02-22,Valid,
82199662116,2023-07-20,Valid,
81232862513,2023-04-15,Valid,350000000455547.0
82274678104,2023-09-18,Missing/Unregistered,
82182338764,2023-04-11,Valid,350000000078764.0
82168868193,2023-10-24,Valid,
81160753343,2023-01-11,Missing/Unregistered,
85213653732,2023-02-11,Valid,350000000260608.0
82170498802,2023-07-21,Missing/Unregistered,
81253298751,2023-06-20,Valid,
85266687103,2023-07-25,Valid,
81285681850,2023-03-25,Valid,350000000845599.0
85210021348,2023-04-10,Valid,350000000454085.0
82174826040,2023-03-31,Valid,
81175760197,2023-10-11,Valid,
82290028600,2023-01-19,Valid,350000000864063.0
81262016329,2023-10-16,Valid,350000000618491.0
85231294436,2023-07-26,Valid,
85224138966,2023-04-07,Valid,350000000106698.0
82244243369,2023-08-27,Valid,
82170163246,2023-08-15,Missing/Unregistered,
81163258710,2023-03-07,Valid,
82228928278,2023-08-26,Valid,
81172340786,2023-09-06,Valid,
81295171484,2023-04-16,Missing/Unregistered,350000000848869.0
81299696770,2023-10-18,Valid,
81251193356,2023-03-10,Valid,
85225943596,2023-06-22,Valid,350000000055152.0
81132798353,2023-08-27,Valid,
82217876050,2023-03-20,Missing/Unregistered,350000000347295.0
81255308304,2023-06-05,Valid,
82267088377,2023-07-28,Valid,
81282317309,2023-04-03,Valid,
81132463088,2023-10-20,Valid,
85226693145,2023-06-16,Missing/Unregistered,350000000427426.0
82158726554,2023-02-04,Valid,350000000501992.0
82288152013,2023-05-22,Valid,350000000947994.0
82117550758,2023-05-02,Valid,
82177012888,2023-02-03,Missing/Unregistered,
81143947253,2023-02-24,Valid,350000000918049.0
81284419090,2023-07-25,Valid,
82117422584,2023-02-24,Valid,
81116428630,2023-07-15,Valid,
82128360611,2023-09-16,Valid,350000000787419.0
82232717042,2023-09-02,Valid,
82226069222,2023-03-09,Valid,
82210763223,2023-04-06,Missing/Unregistered,
82144589148,2023-04-24,Valid,
85254883579,2023-09-05,Valid,
81169130305,2023-09-26,Valid,350000000706766.0
81215568951,2023-10-25,Valid,
82222746534,2023-02-24,Valid,350000000773019.0
82180381141,2023-04-12,Valid,350000000543110.0
82280156252,2023-01-12,Valid,
82184721984,2023-01-11,Valid,
81210735199,2023-08-26,Missing/Unregistered,350000000424991.0
82246987872,2023-05-27,Valid,350000000498961.0
82189651686,2023-01-03,Missing/Unregistered,350000000205865.0
82153946449,2023-02-21,Valid,350000000319882.0
82270992485,2023-05-06,Valid,
85251078678,2023-04-20,Valid,350000000775291.0
82113921121,2023-07-19,Valid,350000000213132.0
81136456708,2023-10-12,Valid,
81288019533,2023-09-27,Valid,
82147566743,2023-09-14,Valid,
81182193084,2023-08-01,Valid,
81214075481,2023-05-26,Valid,350000000562753.0
82220248528,2023-03-28,Valid,
82135418999,2023-07-29,Valid,
81193128211,2023-05-22,Valid,
81248025623,2023-10-11,Valid,
82197158068,2023-05-09,Missing/Unregistered,
82194437424,2023-06-12,Valid,
81220057509,2023-02-02,Valid,350000000607005.0
81243981959,2023-08-24,Valid,
85220642901,2023-07-15,Valid,
81291078898,2023-02-26,Valid,350000000959860.0
85222229763,2023-08-14,Missing/Unregistered,350000000301053.0
81122464613,2023-02-17,Valid,
85288802822,2023-05-03,Valid,
81246747522,2023-08-26,Valid,
81185779198,2023-06-07,Valid,
82280614335,2023-07-17,Missing/Unregistered,
82156131928,2023-09-25,Valid,
85259066276,2023-02-22,Valid,
81156322239,2023-02-23,Valid,
82195415535,2023-07-20,Valid,
81291820241,2023-05-06,Valid,
81166414469,2023-09-11,Valid,
82215032536,2023-09-15,Valid,350000000223644.0
81191176111,2023-08-23,Valid,
81225070180,2023-01-23,Valid,350000000949185.0
85226124190,2023-05-01,Valid,
82233653207,2023-10-01,Valid,
85233547098,2023-06-24,Valid,
81217990672,2023-06-30,Valid,
81149566480,2023-01-14,Valid,
81249008084,2023-07-16,Valid,
85289561129,2023-05-28,Valid,
82179935635,2023-10-13,Valid,
85215166069,2023-07-25,Valid,
81182028134,2023-01-28,Valid,
85273756443,2023-06-29,Valid,350000000877038.0
81140672472,2023-05-16,Valid,
81293477504,2023-04-06,Missing/Unregistered,
82212075181,2023-04-27,Valid,350000000063817.0
82148381874,2023-01-11,Valid,
82131006982,2023-09-28,Missing/Unregistered,350000000345389.0
82217876209,2023-06-26,Valid,350000000394191.0
82274907104,2023-07-18,Valid,350000000295600.0
81182767278,2023-01-03,Valid,
82276069776,2023-05-31,Valid,
81169955331,2023-06-20,Valid,
81282353131,2023-08-18,Valid,
82153932582,2023-07-27,Valid,
81295262214,2023-01-25,Valid,350000000563649.0
82150261049,2023-07-04,Valid,350000000315344.0
85219016396,2023-10-24,Valid,
82120194132,2023-06-08,Valid,
81156824257,2023-03-27,Valid,
85258625946,2023-08-15,Valid,
85237890529,2023-04-03,Valid,
81184316827,2023-03-29,Valid,
82286296949,2023-06-08,Valid,
81121784042,2023-09-07,Valid,
81124421442,2023-04-07,Valid,350000000544524.0
81255450273,2023-09-05,Valid,350000000418161.0
81194721134,2023-08-07,Valid,
81248333235,2023-02-18,Valid,
82194303012,2023-02-28,Valid,
81118353896,2023-02-25,Valid,
81190225415,2023-09-16,Valid,
82167279328,2023-07-15,Valid,
82246588216,2023-09-23,Valid,
81294332020,2023-01-04,Valid,350000000443365.0
81121713293,2023-09-13,Valid,
82215279135,2023-07-18,Valid,350000000032257.0
85281685726,2023-05-21,Missing/Unregistered,
81297544340,2023-06-10,Valid,350000000515268.0
81248085315,2023-09-15,Valid,
82176116433,2023-07-16,Valid,350000000384066.0
82128197689,2023-04-21,Missing/Unregistered,
81123682368,2023-02-16,Valid,
81110010716,2023-03-05,Valid,
82288078589,2023-04-07,Valid,
82281109959,2023-10-18,Valid,
81249704935,2023-09-21,Valid,350000000972739.0
85213422477,2023-09-23,Valid,
81131194985,2023-08-28,Missing/Unregistered,350000000308750.0
81262480873,2023-07-11,Missing/Unregistered,
82172187419,2023-02-12,Valid,
82186315277,2023-03-10,Missing/Unregistered,350000000264610.0
81273864356,2023-09-03,Valid,
81168885314,2023-07-08,Valid,
82250659717,2023-02-05,Valid,
81180110605,2023-10-10,Valid,
82296401134,2023-09-06,Valid,
81285136999,2023-08-20,Missing/Unregistered,
85278355572,2023-04-17,Valid,
82248393590,2023-08-06,Valid,
81156059775,2023-04-02,Valid,
82129608716,2023-04-13,Valid,
82151370569,2023-05-23,Valid,
81233030133,2023-07-08,Valid,350000000219365.0
82163040170,2023-03-06,Valid,
82299002009,2023-05-28,Valid,
85283023356,2023-03-27,Valid,
81121955981,2023-05-27,Valid,
81162941675,2023-05-27,Valid,
81270848824,2023-09-20,Valid,
81298114803,2023-05-27,Valid,
82223399954,2023-10-16,Valid,350000000455277.0
82164872622,2023-04-08,Valid,
81294257235,2023-03-16,Valid,
85238347143,2023-10-11,Valid,
82232993822,2023-01-25,Valid,
82132911957,2023-07-25,Valid,350000000609857.0
85267278030,2023-03-05,Valid,350000000695147.0
85221068234,2023-05-19,Missing/Unregistered,
82161846264,2023-01-02,Valid,
82142935119,2023-04-06,Valid,350000000123184.0
82295104692,2023-03-20,Valid,
81228661717,2023-10-16,Valid,350000000617196.0
82175459507,2023-09-22,Valid,350000000732010.0
81216121251,2023-09-23,Valid,350000000478902.0
82185256731,2023-01-08,Valid,
82134244569,2023-03-05,Valid,350000000228304.0
81262044057,2023-03-30,Missing/Unregistered,
82229851374,2023-07-10,Valid,
81130644920,2023-04-25,Valid,
81147964903,2023-04-09,Valid,
82125931975,2023-09-15,Valid,
82161803879,2023-06-14,Valid,
85243357999,2023-07-17,Valid,
85250604433,2023-08-04,Valid,350000000458164.0
81160335168,2023-08-07,Valid,350000000133958.0
85237732626,2023-08-29,Valid,
85238993000,2023-01-25,Valid,350000000991916.0
81143732910,2023-09-26,Valid,
81247046111,2023-07-07,Valid,350000000419459.0
81151651789,2023-05-06,Missing/Unregistered,
82186843163,2023-09-09,Valid,
85219477628,2023-10-01,Valid,
82122726333,2023-07-08,Valid,
81126399104,2023-04-22,Valid,
82276379067,2023-07-13,Valid,
82243618040,2023-09-06,Valid,
85217275248,2023-09-15,Valid,
85298309888,2023-02-12,Valid,
85226089626,2023-08-07,Missing/Unregistered,
81212657721,2023-05-15,Valid,
82218522481,2023-02-17,Missing/Unregistered,
85270142802,2023-10-15,Valid,
82177015309,2023-04-11,Valid,
82191010249,2023-01-30,Valid,
81170566758,2023-02-15,Valid,
82247632839,2023-07-06,Valid,
81119177070,2023-03-15,Valid,
81258207130,2023-01-05,Valid,350000000554161.0
82276130007,2023-04-05,Valid,350000000730097.0
85226134416,2023-09-15,Valid,
85270266965,2023-09-15,Valid,
85260846702,2023-10-01,Valid,
81137595620,2023-09-13,Valid,
81263512360,2023-01-24,Valid,
82176241668,2023-01-31,Valid,350000000929757.0
81237767582,2023-07-06,Valid,
82212621641,2023-09-16,Valid,350000000638530.0
82223472731,2023-10-03,Valid,
82265991698,2023-04-25,Valid,350000000319915.0
81273564372,2023-10-07,Valid,
82198361844,2023-04-22,Valid,350000000154718.0
82190158867,2023-02-26,Valid,
81169417352,2023-08-04,Valid,
81154892886,2023-01-26,Valid,350000000890447.0
85277646538,2023-06-07,Valid,350000000523871.0
81162557760,2023-10-16,Missing/Unregistered,
82161344886,2023-10-05,Valid,
82167842200,2023-10-26,Missing/Unregistered,350000000098311.0
85265459257,2023-01-16,Valid,350000000506902.0
82257253714,2023-05-25,Valid,
85219510640,2023-03-26,Valid,
81274468182,2023-01-02,Valid,
82269642201,2023-06-21,Valid,350000000908638.0
82190395675,2023-03-29,Valid,
81269463176,2023-08-09,Valid,
81193222547,2023-05-18,Valid,
82259063066,2023-08-20,Valid,350000000651921.0
82227023189,2023-01-28,Valid,
82283562724,2023-06-02,Valid,
82137355117,2023-08-05,Valid,350000000656984.0
81143294789,2023-05-01,Valid,
81263274044,2023-05-27,Valid,
81276729702,2023-05-28,Valid,
81294931041,2023-01-02,Valid,350000000360970.0
81166793586,2023-06-19,Valid,
85238599313,2023-05-25,Valid,
82171251216,2023-03-18,Valid,
81270990237,2023-07-15,Valid,350000000726329.0
82267342498,2023-03-14,Missing/Unregistered,
81250496639,2023-01-24,Valid,
81193364170,2023-01-12,Valid,350000000071701.0
81166911495,2023-06-16,Valid,
82248943381,2023-06-26,Missing/Unregistered,
81238264223,2023-06-14,Valid,
82225851933,2023-01-07,Valid,
82164482143,2023-02-27,Valid,
82258140103,2023-07-19,Valid,
85288390425,2023-07-05,Missing/Unregistered,
81146851637,2023-02-09,Valid,
85237054514,2023-07-28,Valid,
81268802514,2023-03-19,Missing/Unregistered,
82164086856,2023-03-13,Valid,350000000161743.0
85255508318,2023-08-01,Valid,350000000991327.0
81171991290,2023-10-11,Valid,350000000906822.0
82229213625,2023-09-21,Valid,
81229370404,2023-08-10,Valid,
82217263840,2023-05-11,Valid,
81273826240,2023-01-19,Valid,
85218276723,2023-08-02,Valid,
81258078171,2023-03-18,Valid,
81140969262,2023-02-23,Valid,350000000213934.0
81238533638,2023-10-27,Valid,350000000283464.0
82194748589,2023-05-31,Valid,
82165866114,2023-09-20,Valid,350000000101962.0
82291326409,2023-06-14,Valid,
85248729542,2023-05-27,Valid,350000000109164.0
82136208752,2023-10-21,Missing/Unregistered,
82220205504,2023-09-01,Missing/Unregistered,
82297298951,2023-09-03,Valid,
85295007709,2023-06-11,Valid,350000000451809.0
82263725041,2023-07-10,Valid,350000000846480.0
81125985645,2023-02-10,Valid,
81197447672,2023-02-08,Valid,
85232794246,2023-08-23,Valid,
81268038916,2023-05-12,Valid,
81271815906,2023-06-18,Valid,
82175033474,2023-10-01,Valid,
85299455349,2023-04-11,Valid,350000000580723.0
82225269166,2023-03-31,Valid,
85250346280,2023-08-29,Valid,350000000454020.0
82147887491,2023-02-10,Missing/Unregistered,
81193037088,2023-04-06,Valid,
82178775973,2023-09-07,Valid,
81156623654,2023-05-24,Valid,
85290767842,2023-08-24,Valid,
85233045059,2023-04-04,Valid,
82182582025,2023-09-15,Missing/Unregistered,
81119073384,2023-08-05,Valid,350000000954685.0
82244509817,2023-07-01,Valid,
82281732638,2023-09-01,Valid,350000000362786.0
82133427888,2023-07-05,Valid,
85211405405,2023-07-25,Valid,
82150365070,2023-08-26,Valid,350000000826475.0
82228032959,2023-07-27,Valid,
81110682217,2023-02-08,Valid,
81148144440,2023-01-06,Valid,
85282200716,2023-07-06,Valid,
85285280161,2023-07-10,Missing/Unregistered,
81211533132,2023-10-13,Valid,
82191999888,2023-06-02,Missing/Unregistered,350000000229915.0
81291107563,2023-10-24,Valid,
82133017644,2023-07-29,Valid,
82184161832,2023-06-28,Valid,
82138965894,2023-08-15,Valid,350000000174818.0
81165239103,2023-03-02,Missing/Unregistered,350000000486572.0
81249901797,2023-07-09,Missing/Unregistered,350000000251659.0
82234292296,2023-04-09,Valid,
85257236872,2023-05-17,Valid,350000000934551.0
82233618887,2023-07-02,Valid,350000000602584.0
82177516796,2023-09-09,Valid,
81142878919,2023-05-23,Valid,
82221187773,2023-10-21,Valid,350000000213003.0
81145670744,2023-06-16,Valid,
82258641808,2023-03-16,Valid,350000000980912.0
81218557837,2023-10-07,Valid,350000000335065.0
81162612535,2023-06-17,Valid,350000000256925.0
82274912847,2023-09-01,Valid,
85288914867,2023-07-29,Valid,
82274375356,2023-10-13,Valid,
81179720568,2023-10-12,Valid,
81272094978,2023-08-27,Valid,
81144623288,2023-06-11,Valid,
82263905045,2023-07-25,Valid,
81174060613,2023-05-27,Valid,350000000478898.0
82219924351,2023-05-26,Valid,
85289758505,2023-10-13,Valid,
82149315826,2023-01-25,Missing/Unregistered,
81190840964,2023-07-10,Valid,
81241970910,2023-09-14,Valid,
81269709259,2023-01-03,Valid,
81264834411,2023-07-05,Valid,350000000938510.0
82112860499,2023-06-05,Valid,
85276147422,2023-03-27,Valid,
81120688423,2023-07-09,Missing/Unregistered,
85258268352,2023-06-04,Valid,350000000744236.0
82170571391,2023-02-01,Valid,
82127362927,2023-01-26,Valid,
82271938310,2023-01-19,Valid,350000000115693.0
82266349215,2023-07-20,Valid,
81121251961,2023-07-18,Missing/Unregistered,350000000818268.0
81277034115,2023-09-28,Valid,350000000402381.0
82271572352,2023-09-17,Valid,
81262381726,2023-02-12,Valid,
81191278962,2023-04-25,Valid,
81115185079,2023-04-11,Valid,350000000654683.0
81258288010,2023-09-30,Valid,350000000191600.0
85227924953,2023-10-01,Valid,
81232495883,2023-04-26,Valid,
81280323396,2023-02-09,Valid,
81165546045,2023-06-16,Valid,350000000016469.0
82123725678,2023-06-08,Missing/Unregistered,
81151937399,2023-10-17,Missing/Unregistered,350000000906555.0
85250371167,2023-08-12,Missing/Unregistered,
82168322790,2023-04-10,Valid,
81259232035,2023-08-11,Valid,350000000782436.0
82133218667,2023-03-09,Valid,
81283509101,2023-04-15,Valid,350000000843286.0
81279910102,2023-03-06,Valid,350000000233508.0
82248940248,2023-08-06,Valid,
85218916992,2023-08-31,Valid,350000000122612.0
81143168455,2023-08-07,Valid,
82190378657,2023-02-10,Valid,
85218214638,2023-09-22,Valid,
82284174902,2023-05-27,Valid,350000000795082.0
85222971427,2023-10-21,Valid,
81264228209,2023-06-02,Valid,
81138686063,2023-09-06,Valid,
82190959874,2023-01-25,Valid,350000000782920.0
82161342588,2023-09-03,Missing/Unregistered,
85242685761,2023-02-28,Valid,350000000381845.0
81110377325,2023-06-24,Missing/Unregistered,
85219235516,2023-10-10,Valid,
81239718540,2023-09-20,Valid,
82271984444,2023-08-08,Valid,350000000898361.0
82154343940,2023-10-24,Valid,
82156012537,2023-07-16,Valid,
85237623652,2023-03-17,Valid,350000000304325.0
81115814329,2023-08-14,Missing/Unregistered,350000000260463.0
82236742327,2023-01-04,Missing/Unregistered,350000000916757.0
82273519315,2023-10-14,Valid,
82166797868,2023-10-08,Valid,
82266880421,2023-02-04,Valid,
81133541234,2023-06-20,Valid,350000000362635.0
85295094733,2023-03-31,Valid,350000000998436.0
81261743850,2023-05-18,Valid,
85225361682,2023-05-23,Valid,350000000103061.0
85243655168,2023-03-05,Valid,
82148684237,2023-01-09,Valid,350000000360441.0
81220205948,2023-01-22,Valid,
82172894247,2023-02-08,Missing/Unregistered,
82142220303,2023-07-27,Valid,
82119436038,2023-03-13,Valid,350000000275655.0
82197336122,2023-02-09,Valid,350000000651240.0
85280215642,2023-01-03,Valid,
85255606494,2023-09-05,Valid,
81125455717,2023-09-09,Missing/Unregistered,
81251996937,2023-08-04,Valid,
85284067978,2023-07-11,Missing/Unregistered,350000000681703.0
81184222321,2023-01-01,Valid,350000000512331.0
82195198462,2023-01-05,Valid,350000000208304.0
82193540541,2023-01-05,Valid,
81278693319,2023-01-29,Valid,
81197652728,2023-02-01,Valid,
82130011714,2023-03-28,Missing/Unregistered,
85253640451,2023-08-09,Valid,
81279219368,2023-03-03,Valid,
82115986342,2023-02-19,Valid,
82299306835,2023-01-31,Valid,
81117451939,2023-10-27,Valid,
82289336876,2023-02-28,Valid,350000000333030.0
81113741028,2023-03-06,Valid,
82264660849,2023-01-07,Valid,
82294285143,2023-08-25,Valid,
81251390893,2023-01-19,Missing/Unregistered,350000000510352.0
82290117166,2023-09-05,Valid,350000000328257.0
82230048224,2023-06-28,Valid,350000000369389.0
81160982432,2023-04-02,Valid,
82171628018,2023-06-12,Valid,
81263228737,2023-06-19,Valid,
81292160805,2023-03-10,Valid,350000000935937.0
81181408980,2023-10-25,Valid,350000000353431.0
82289479340,2023-09-28,Valid,
82267259856,2023-01-27,Valid,
82239956668,2023-05-15,Valid,350000000640641.0
81241780178,2023-01-27,Valid,
82178026780,2023-08-16,Valid,350000000551124.0
81194394997,2023-05-19,Valid,
85232644726,2023-08-14,Valid,350000000348272.0
81171232455,2023-08-29,Valid,
85228965716,2023-03-13,Valid,
81275828604,2023-08-29,Valid,
82260418462,2023-01-21,Valid,
81285137913,2023-07-12,Valid,
85284176609,2023-08-27,Valid,
82175294349,2023-10-07,Valid,
82136315600,2023-05-28,Valid,
81157008539,2023-02-06,Missing/Unregistered,
81291173389,2023-09-05,Valid,
82161820849,2023-09-02,Valid,350000000595300.0
81149890279,2023-04-26,Valid,
81148078333,2023-08-01,Valid,
85230118539,2023-04-09,Valid,
81296484898,2023-07-16,Valid,
81163788646,2023-07-07,Valid,
85286391994,2023-02-16,Valid,
82231388135,2023-01-25,Missing/Unregistered,
85272496295,2023-03-01,Valid,350000000314728.0
85262857939,2023-02-10,Missing/Unregistered,
81126367159,2023-07-20,Valid,
81264625298,2023-06-29,Valid,350000000169291.0
82214540474,2023-02-14,Valid,
82110848437,2023-10-18,Missing/Unregistered,
85241029710,2023-10-08,Valid,350000000315077.0
82188536522,2023-10-05,Valid,
85214417333,2023-06-27,Valid,
81230189024,2023-03-06,Valid,
81188773754,2023-04-27,Valid,
85268680941,2023-04-16,Valid,
81166208246,2023-02-22,Valid,
81283269947,2023-10-25,Valid,
82129183271,2023-06-18,Missing/Unregistered,
85238224689,2023-10-13,Valid,
81148227727,2023-03-03,Valid,
81153349526,2023-07-06,Valid,
82270367340,2023-10-09,Valid,
81188805675,2023-05-20,Valid,350000000944385.0
81246197305,2023-10-22,Valid,
82177625688,2023-09-05,Valid,
85255797887,2023-07-08,Valid,350000000327415.0
81219891065,2023-08-12,Valid,
81130629268,2023-10-08,Missing/Unregistered,
85228373094,2023-05-06,Valid,350000000233036.0
81183566074,2023-03-13,Valid,
81123132736,2023-04-20,Valid,
81172919353,2023-10-09,Valid,350000000581581.0
81253745770,2023-04-07,Valid,350000000586861.0
82252788040,2023-03-30,Valid,
82246590185,2023-03-15,Valid,
81248598784,2023-06-30,Valid,
85259775264,2023-01-17,Valid,
81115203821,2023-06-05,Valid,
81195631780,2023-07-27,Valid,
81227046486,2023-05-26,Missing/Unregistered,
81138516855,2023-07-19,Valid,350000000802412.0
82240345602,2023-10-15,Valid,
82297727478,2023-02-28,Valid,350000000953512.0
81151650024,2023-04-02,Valid,350000000835878.0
82270153868,2023-01-22,Valid,
81113419371,2023-02-26,Valid,
85280931170,2023-03-28,Valid,
81288718199,2023-01-14,Valid,
81255981693,2023-01-20,Valid,350000000721501.0
82274915513,2023-01-29,Valid,
81146897791,2023-01-01,Valid,
82143749467,2023-09-18,Valid,
82136287580,2023-02-16,Valid,350000000106029.0
85287088231,2023-08-14,Valid,
82274529059,2023-08-17,Valid,
85275956935,2023-06-13,Missing/Unregistered,
85212839029,2023-08-26,Valid,
81162342688,2023-03-10,Valid,
81155189022,2023-10-26,Valid,
82241137657,2023-04-11,Valid,
82284517376,2023-02-08,Valid,350000000094563.0
82186141772,2023-03-05,Valid,
85294845421,2023-06-08,Missing/Unregistered,
82114290765,2023-07-08,Missing/Unregistered,350000000187946.0
82171190993,2023-04-09,Valid,
85227593295,2023-08-27,Valid,350000000363362.0
82123769919,2023-02-08,Valid,350000000831782.0
82230858667,2023-03-29,Valid,
82264849443,2023-03-04,Missing/Unregistered,
85253281347,2023-07-17,Valid,
85269536622,2023-02-21,Valid,350000000490772.0
85235626486,2023-08-17,Valid,350000000220396.0
82278394928,2023-09-08,Valid,350000000454397.0
82272941110,2023-01-03,Valid,
82244349483,2023-06-17,Valid,
85285581456,2023-02-14,Valid,
81185127378,2023-05-30,Valid,
82174191177,2023-08-10,Valid,350000000733238.0
81278652174,2023-01-03,Valid,
82123033371,2023-09-23,Missing/Unregistered,
81127646177,2023-01-13,Valid,
82158290284,2023-10-03,Missing/Unregistered,
81150678433,2023-09-02,Valid,
81266582088,2023-06-12,Valid,
81265023427,2023-01-04,Valid,
82296295580,2023-09-23,Valid,
82129807212,2023-04-04,Valid,
82254207762,2023-01-09,Valid,350000000201292.0
81130256912,2023-01-23,Valid,
81160102711,2023-07-01,Valid,
81174758354,2023-01-23,Missing/Unregistered,
82294554264,2023-04-01,Valid,
82150282628,2023-09-19,Valid,
82214001167,2023-02-09,Missing/Unregistered,
82122801426,2023-07-23,Missing/Unregistered,
82269118360,2023-06-27,Missing/Unregistered,
81150231041,2023-05-28,Missing/Unregistered,350000000551297.0
85298631953,2023-01-12,Valid,
81212271875,2023-09-22,Valid,
81156189601,2023-09-28,Valid,
85220799395,2023-02-20,Valid,
81249595830,2023-10-15,Valid,350000000062265.0
81267099998,2023-10-09,Valid,350000000766447.0
81188449830,2023-05-06,Valid,
82238313223,2023-03-20,Valid,
81129351207,2023-07-07,Valid,
85261052315,2023-06-02,Valid,
85235205624,2023-03-09,Valid,
82248719302,2023-03-23,Valid,
81281543520,2023-03-30,Valid,
81245212879,2023-07-11,Valid,
82151145318,2023-08-28,Valid,
82179035266,2023-06-24,Valid,
85294738477,2023-04-01,Missing/Unregistered,
82140088214,2023-06-05,Valid,
81117492688,2023-03-04,Valid,
81268934318,2023-01-18,Valid,
81191394221,2023-05-05,Valid,350000000106288.0
82292053477,2023-03-01,Valid,
81275941119,2023-02-04,Valid,
81120007719,2023-08-03,Valid,
81177665046,2023-06-16,Valid,
81190982919,2023-01-16,Valid,
81192994842,2023-02-15,Valid,
85269489989,2023-05-29,Valid,
85296176789,2023-07-17,Valid,
85286000738,2023-03-01,Valid,350000000334402.0
85276663589,2023-02-02,Missing/Unregistered,
81238833037,2023-01-12,Valid,
81269500381,2023-01-16,Valid,
81154233512,2023-03-07,Missing/Unregistered,350000000832377.0
85217360744,2023-10-14,Valid,
85278049329,2023-07-08,Valid,350000000207577.0
82248170397,2023-05-13,Missing/Unregistered,
82127672773,2023-06-09,Valid,
85227952570,2023-04-15,Valid,
81298344765,2023-01-25,Valid,
82215421904,2023-01-05,Valid,
82147069099,2023-10-20,Valid,
81189067822,2023-02-12,Valid,
82175691980,2023-04-21,Valid,
82181734014,2023-04-10,Valid,
81156218788,2023-06-05,Valid,350000000455885.0
81162954206,2023-02-17,Valid,
82213632630,2023-05-26,Missing/Unregistered,
85228063266,2023-07-29,Valid,
82271975022,2023-04-14,Valid,
82265287316,2023-10-12,Valid,
82124022666,2023-07-29,Valid,
81141289779,2023-06-23,Valid,
81181136098,2023-05-11,Valid,
82250373809,2023-08-23,Valid,
82136687633,2023-03-30,Missing/Unregistered,
82255803606,2023-03-29,Valid,
81247198926,2023-04-22,Valid,
85233911474,2023-07-14,Valid,350000000241026.0
85298998905,2023-03-24,Valid,
81121856163,2023-04-21,Valid,
81185668644,2023-01-29,Valid,
81180456847,2023-07-26,Valid,
81159989228,2023-07-07,Valid,
82254014465,2023-05-01,Valid,350000000653503.0
85296426377,2023-04-28,Missing/Unregistered,350000000296262.0
81215608568,2023-02-06,Valid,
81286627136,2023-10-24,Missing/Unregistered,
81150216679,2023-06-26,Valid,
85243349862,2023-04-04,Valid,
82166861275,2023-02-20,Valid,350000000965456.0
85285907818,2023-08-20,Valid,
81114463321,2023-07-03,Valid,
81247075536,2023-01-22,Missing/Unregistered,350000000766319.0
81288111145,2023-07-14,Valid,
81210048435,2023-01-25,Valid,350000000308377.0
82260915999,2023-09-21,Valid,
81285532772,2023-05-28,Valid,350000000305547.0
81255912511,2023-03-01,Valid,
85269948256,2023-03-19,Valid,
82229901025,2023-10-25,Missing/Unregistered,350000000307897.0
85216527777,2023-06-15,Valid,
81172734033,2023-06-06,Missing/Unregistered,
85261899437,2023-09-06,Missing/Unregistered,
82126790419,2023-03-09,Missing/Unregistered,
82163294688,2023-09-13,Valid,
85291891945,2023-02-15,Valid,
81292975153,2023-06-28,Valid,
82115841523,2023-09-26,Valid,
85298270800,2023-07-10,Valid,
82182123213,2023-09-29,Valid,
85244297573,2023-01-26,Valid,
85235157199,2023-04-01,Missing/Unregistered,
85262449335,2023-03-13,Missing/Unregistered,
82280814259,2023-03-05,Valid,350000000593169.0
82130019534,2023-04-22,Valid,
81150087745,2023-01-21,Valid,
85248329006,2023-03-26,Valid,
82175778462,2023-06-21,Missing/Unregistered,
82139131595,2023-07-06,Valid,
82172376454,2023-07-20,Valid,350000000341825.0
82275323865,2023-04-21,Valid,
81215962246,2023-02-05,Missing/Unregistered,350000000597001.0
81177923639,2023-02-03,Valid,350000000964476.0
81256907472,2023-10-11,Valid,
85284483990,2023-10-08,Missing/Unregistered,
81192799189,2023-02-23,Valid,
81274377747,2023-04-24,Valid,
82146621789,2023-10-19,Valid,
81125559932,2023-04-24,Valid,350000000447655.0
82122201519,2023-05-24,Valid,
82191273788,2023-07-10,Missing/Unregistered,
82225379895,2023-04-17,Valid,
85280392297,2023-03-26,Valid,350000000520993.0
81276009726,2023-03-31,Missing/Unregistered,350000000224242.0
81173186283,2023-08-29,Valid,350000000918702.0
82249907009,2023-08-24,Valid,
82258420485,2023-03-09,Valid,
81165443382,2023-08-09,Valid,350000000786535.0
82247938116,2023-05-04,Valid,350000000036142.0
85212418470,2023-07-20,Valid,
81240301519,2023-08-17,Valid,350000000857536.0
81110524850,2023-03-09,Valid,
82159541862,2023-04-06,Valid,
85228476359,2023-07-11,Valid,
85269327223,2023-06-18,Valid,
81137798899,2023-07-12,Valid,350000000184194.0
