msisdn,activation_date,nik_kk_status,registered_imei
085292619011,2023-06-09,Valid,
081198479125,2023-04-12,Valid,350000000951705
081257678254,2023-09-25,Valid,
081239313212,2023-04-09,Valid,
082161771265,2023-02-15,Valid,
081220543103,2023-03-17,Valid,
081280875732,2023-07-14,Valid,
082265451874,2023-07-23,Valid,
081126105160,2023-09-17,Valid,350000000571289
082271451892,2023-10-25,nan,350000000525615
081287276692,2023-02-01,nan,350000000772383
082186769155,2023-02-03,Valid,
081147837640,2023-04-14,Valid,
081116229618,2023-03-09,nan,
082223971488,2023-03-12,Valid,
082135034411,2023-09-15,Valid,350000000033381
081271012716,2023-06-07,Valid,350000000875585
085220847044,2023-08-06,Valid,
081239244607,2023-06-06,Valid,350000000084352
082183311146,2023-09-02,Valid,
081214260452,2023-04-15,nan,
085284090039,2023-05-13,Valid,350000000483567
081278153033,2023-02-10,Valid,
082160651627,2023-09-24,Valid,
081241107305,2023-09-30,Valid,350000000459881
081253115619,2023-08-04,Valid,
081151502590,2023-10-10,Valid,
081266109884,2023-07-20,nan,
082172534027,2023-09-05,Valid,
081147118880,2023-03-25,Valid,350000000285355
082262795375,2023-10-19,Valid,
081135859832,2023-06-14,Valid,
082127021530,2023-09-26,Valid,
081176769217,2023-02-08,Valid,350000000375743
081243053605,2023-04-29,Valid,
081141696903,2023-02-22,Valid,
082277325513,2023-02-27,Valid,
081175983213,2023-05-15,Valid,
081159895830,2023-10-26,Valid,
081292532396,2023-02-16,Valid,
082136456050,2023-07-01,Valid,
082174503631,2023-04-30,Valid,
082118563057,2023-08-15,Valid,
082220963159,2023-02-03,Valid,
082198288371,2023-03-19,nan,
081269526359,2023-05-28,Valid,350000000338512
085267314755,2023-07-09,Valid,
082296588654,2023-07-18,Valid,
085289430590,2023-07-16,nan,350000000247177
081272992659,2023-10-23,Valid,350000000603085
081211067939,2023-06-22,Valid,350000000858040
085242768995,2023-04-01,Valid,
081267411036,2023-09-12,Valid,350000000265306
081157850447,2023-06-05,Valid,
082179802120,2023-08-15,Valid,
081141628548,2023-06-21,Valid,350000000503952
082242824515,2023-01-23,Valid,350000000426631
085218968949,2023-02-03,Valid,
082269895117,2023-06-06,Valid,350000000394141
082293545573,2023-06-27,Valid,350000000955566
082294599119,2023-01-30,Valid,
082188567037,2023-03-19,Valid,
082151782704,2023-05-31,Valid,
082129009501,2023-01-21,Valid,
081246353152,2023-08-05,Valid,
085296376196,2023-09-29,Valid,350000000055517
082258632330,2023-03-31,Valid,
082147568441,2023-07-22,Valid,
082163224105,2023-07-01,Valid,350000000511303
085229508598,2023-05-04,Valid,
081284729970,2023-08-11,Valid,
085220919913,2023-06-24,nan,
081123654033,2023-01-18,Valid,350000000336095
082112338685,2023-05-18,nan,350000000264466
082239733569,2023-05-21,Valid,
082263603325,2023-06-26,nan,
082134566041,2023-08-17,Valid,
085229451265,2023-10-19,nan,350000000944830
082272426706,2023-05-26,Valid,350000000709888
081250957812,2023-09-23,Valid,
085294942433,2023-06-19,Valid,
082230333623,2023-07-01,Valid,350000000191891
081195547690,2023-10-07,Valid,350000000063141
085228850987,2023-03-12,Valid,350000000578005
085266099912,2023-02-17,Valid,350000000628722
081230156725,2023-06-19,Valid,
081267266691,2023-05-23,Valid,
082242697246,2023-07-14,Valid,
082199525396,2023-08-01,Valid,
081273673432,2023-04-01,nan,
082122565366,2023-02-27,Valid,350000000574762
081144265393,2023-04-28,Valid,
082132217290,2023-05-18,Valid,
082294931699,2023-03-13,nan,350000000852247
081135459611,2023-01-02,Valid,
085260244274,2023-03-30,Valid,350000000179815
082198294768,2023-06-24,Valid,
081238266276,2023-03-05,Valid,
085243908510,2023-03-23,nan,350000000681797
081284752464,2023-10-02,Valid,350000000776248
082268011797,2023-07-23,Valid,
082239464251,2023-05-30,Valid,
081185442020,2023-03-03,Valid,
082184177830,2023-06-01,Valid,
082161017675,2023-08-31,Valid,
085226554697,2023-06-09,Valid,
081166762228,2023-10-13,nan,350000000992693
082248950669,2023-05-06,Valid,350000000250258
081229546918,2023-01-06,nan,350000000848618
082199053640,2023-08-23,Valid,
082224202208,2023-10-02,Valid,350000000602281
082244654572,2023-07-03,nan,350000000841845
082250637571,2023-10-14,Valid,350000000038843
082294817560,2023-09-11,Valid,
081147872651,2023-07-29,Valid,
082236894835,2023-05-02,Valid,350000000816367
082288583450,2023-02-11,Valid,
085248663440,2023-06-20,Valid,
081157700492,2023-07-30,Valid,
081266189576,2023-02-24,nan,350000000701315
082288548200,2023-01-08,Valid,350000000350218
085275713709,2023-03-31,Valid,
082216439962,2023-06-06,Valid,350000000539497
082171640200,2023-01-30,Valid,
081284461221,2023-08-02,Valid,350000000232928
082110958207,2023-06-14,Valid,350000000769541
082255173560,2023-03-17,Valid,
081169468240,2023-03-25,Valid,350000000105337
085279942809,2023-08-07,Valid,350000000330388
081296219429,2023-04-20,Valid,
082265955407,2023-05-25,Valid,350000000320699
082160823025,2023-08-27,Valid,
081199042158,2023-05-19,Valid,350000000429790
081290515788,2023-04-07,Valid,
081220814035,2023-06-05,Valid,
082242679369,2023-05-28,Valid,
085213022945,2023-06-17,Valid,350000000295468
081266411892,2023-01-12,Valid,
082230281882,2023-09-09,Valid,
082157323146,2023-04-07,Valid,
081233945991,2023-10-24,Valid,350000000332535
081262078084,2023-09-29,Valid,
082270668585,2023-08-20,Valid,
085260000533,2023-02-24,Valid,
082119734782,2023-08-12,Valid,350000000104102
081119677500,2023-06-22,Valid,
081130721519,2023-06-11,Valid,350000000222136
085229666070,2023-07-30,Valid,
082214725679,2023-09-06,Valid,350000000733461
081216389329,2023-04-03,nan,
081125382184,2023-10-24,Valid,
081269354493,2023-07-01,nan,350000000705914
085261177603,2023-09-04,Valid,
082112006185,2023-05-30,nan,
081234459651,2023-10-03,nan,350000000759583
085275943373,2023-05-01,Valid,
082117298188,2023-10-22,Valid,
081268145073,2023-02-06,Valid,350000000500244
082281355716,2023-10-19,Valid,
081162184199,2023-10-01,Valid,350000000024848
082296421350,2023-01-10,Valid,
082156149670,2023-07-24,Valid,
085227571936,2023-10-01,Valid,
081167208446,2023-02-16,Valid,
081247715841,2023-05-23,Valid,
082164323249,2023-02-26,Valid,350000000182178
085243533825,2023-03-28,nan,350000000326155
081230126202,2023-09-20,Valid,
082193773937,2023-02-23,Valid,
085228130372,2023-06-24,Valid,
085279840165,2023-04-04,Valid,
085248610609,2023-06-20,Valid,
081114344201,2023-08-26,Valid,
082270661424,2023-05-21,Valid,
081237025404,2023-03-21,Valid,
081298736449,2023-05-12,Valid,
082220988920,2023-09-05,Valid,
082223584420,2023-04-03,Valid,350000000124704
085272811968,2023-10-23,Valid,
081250800001,2023-08-19,nan,
082141455660,2023-06-12,Valid,
081196401984,2023-07-08,Valid,
081119305779,2023-07-28,Valid,
082164179256,2023-05-29,Valid,350000000791994
085254481384,2023-06-02,Valid,
081227421233,2023-03-15,Valid,
081241790012,2023-03-17,Valid,
081251202086,2023-03-20,Valid,350000000994101
082255425457,2023-03-31,Valid,
082138576136,2023-05-28,Valid,
081227092387,2023-05-18,Valid,
082220729949,2023-03-18,nan,350000000480057
081262112275,2023-06-09,Valid,
081227775060,2023-10-12,nan,350000000580995
082297416209,2023-08-26,Valid,
081280050149,2023-04-15,Valid,
085286705987,2023-02-20,Valid,350000000084096
082249535840,2023-08-17,Valid,
082153519750,2023-06-04,Valid,350000000591439
085214375748,2023-04-01,nan,350000000222334
085239514510,2023-03-04,Valid,
081213395646,2023-07-05,Valid,
085276893448,2023-04-28,Valid,
082219089947,2023-08-08,Valid,
081212440616,2023-07-07,Valid,
085298784606,2023-04-08,Valid,
081214334888,2023-06-05,Valid,350000000466345
085277749945,2023-09-24,Valid,350000000572850
082174129476,2023-06-19,Valid,
085289770212,2023-06-14,Valid,
081182826227,2023-09-29,Valid,
085287935653,2023-07-22,Valid,
081250342300,2023-06-07,Valid,350000000250311
082249506757,2023-06-15,Valid,350000000105439
081226238238,2023-02-21,Valid,350000000841500
082124074642,2023-09-10,Valid,
081157003703,2023-07-06,Valid,
082271987525,2023-04-21,Valid,
082217351778,2023-05-23,Valid,
082236290331,2023-01-03,Valid,
081234100119,2023-01-31,Valid,
085289491438,2023-03-20,Valid,350000000915499
081114867477,2023-08-24,Valid,
082165145171,2023-01-31,Valid,
081215809872,2023-07-12,Valid,
085222875121,2023-07-07,Valid,
082167555923,2023-04-18,Valid,350000000291585
081173726466,2023-01-06,Valid,
081189778794,2023-07-07,Valid,
085298243623,2023-08-31,Valid,
081258641444,2023-02-01,nan,
085230113643,2023-09-04,nan,
082138729732,2023-10-25,Valid,
082111991322,2023-05-31,nan,
081159304317,2023-01-07,Valid,
082289569679,2023-03-26,Valid,350000000872723
082263302897,2023-06-14,Valid,
085259542886,2023-01-25,Valid,350000000840704
081295411340,2023-09-15,Valid,
085242115944,2023-07-06,Valid,350000000996722
081234122155,2023-08-01,Valid,350000000080157
081193718712,2023-03-20,nan,350000000626155
081130485821,2023-02-03,Valid,
081121912277,2023-05-04,Valid,350000000240405
081152954074,2023-10-23,nan,
082273321391,2023-10-26,Valid,350000000520769
082110111053,2023-10-20,Valid,
081288681266,2023-03-10,nan,
082165346591,2023-02-26,Valid,
081140688425,2023-10-07,nan,
081116374018,2023-06-04,nan,
082133126722,2023-07-07,Valid,
082256011963,2023-04-01,Valid,
081176712390,2023-04-30,Valid,350000000398955
082139113820,2023-02-14,Valid,
082272562523,2023-03-30,Valid,
081135589169,2023-05-12,Valid,
081213006361,2023-08-03,Valid,
081155185207,2023-04-24,Valid,
081114163370,2023-08-07,Valid,350000000517039
082261329202,2023-08-11,Valid,
082270747956,2023-06-09,nan,
081225989332,2023-10-02,Valid,
081293594320,2023-03-03,Valid,
082285363390,2023-03-19,Valid,350000000462365
081279801892,2023-05-21,Valid,
081194044957,2023-06-25,nan,
082267057085,2023-05-31,Valid,
081232127064,2023-02-24,Valid,
081183544815,2023-02-11,Valid,
082222037384,2023-02-14,nan,350000000517090
082224818779,2023-05-12,Valid,
082110785098,2023-03-11,Valid,
082156417911,2023-04-27,Valid,
081144310548,2023-07-24,Valid,
082212217342,2023-10-12,Valid,350000000262654
082120502425,2023-02-17,Valid,
081237242295,2023-10-27,nan,
082263642200,2023-02-09,Valid,350000000551476
082229805554,2023-02-04,Valid,350000000280857
081286978895,2023-04-15,Valid,
082121980507,2023-03-04,Valid,350000000275026
081233587899,2023-01-04,Valid,
081282857480,2023-05-21,nan,350000000058209
085279146420,2023-01-09,Valid,
082232692825,2023-02-05,nan,
081111638543,2023-03-09,nan,
085242082736,2023-04-23,Valid,350000000023145
082141326104,2023-01-30,Valid,
085257569381,2023-06-20,nan,
081236236475,2023-01-20,Valid,
081248514715,2023-10-04,Valid,
081231662179,2023-08-22,nan,
081110085324,2023-09-28,Valid,
081263619444,2023-03-03,Valid,
082265269488,2023-10-24,Valid,
082291749924,2023-06-09,Valid,
082116602823,2023-02-12,Valid,
081138268784,2023-01-04,Valid,350000000507799
081286332178,2023-07-31,Valid,
082243630811,2023-07-28,Valid,350000000970966
081171986549,2023-01-18,Valid,350000000122303
082225777407,2023-04-27,Valid,
081245746830,2023-01-18,Valid,
082197537215,2023-04-05,Valid,
082232303443,2023-07-21,nan,
081218238477,2023-06-22,Valid,350000000356673
082170396835,2023-09-01,nan,
085293124131,2023-08-13,Valid,
085237321791,2023-06-05,Valid,
082221421210,2023-05-04,Valid,
085288723152,2023-10-09,Valid,350000000678242
082161520238,2023-06-05,Valid,
082286134992,2023-05-24,Valid,350000000611484
081111480665,2023-10-19,Valid,
082166863573,2023-09-09,Valid,350000000568475
081244361124,2023-03-26,nan,
082113126734,2023-06-23,nan,
082294191584,2023-04-25,Valid,
082256523909,2023-02-14,Valid,
085237038199,2023-07-11,Valid,
082298490118,2023-09-20,Valid,350000000786944
082196167281,2023-05-03,Valid,350000000270687
081183871875,2023-08-08,Valid,
081184014316,2023-10-25,Valid,
082287393460,2023-09-28,nan,
085220666477,2023-01-11,Valid,
081169411197,2023-05-06,Valid,
081247898845,2023-04-12,Valid,
082179507464,2023-08-19,nan,
081251099969,2023-09-29,Valid,
082149204676,2023-02-26,Valid,
082292551056,2023-03-15,nan,350000000326948
082120198208,2023-03-17,Valid,
085281121730,2023-09-11,Valid,
082299350823,2023-08-03,Valid,350000000631956
081119967459,2023-02-03,nan,
085260867865,2023-09-30,Valid,
082223225740,2023-10-22,Valid,350000000519942
081125094984,2023-02-09,Valid,
085286241485,2023-04-29,Valid,350000000436981
081164835821,2023-04-17,Valid,
082272197490,2023-07-06,Valid,
082221746532,2023-08-08,Valid,
082180910058,2023-08-14,nan,
082237226326,2023-03-26,nan,350000000679942
081234643493,2023-03-29,Valid,350000000427382
082245001604,2023-10-02,Valid,
082119045778,2023-07-04,Valid,
082118385804,2023-06-29,Valid,
081123337206,2023-07-16,Valid,
082213981391,2023-08-16,Valid,
082112265056,2023-06-16,Valid,
085222737619,2023-05-10,Valid,
082235904296,2023-04-02,Valid,
082262152022,2023-01-10,nan,350000000367454
081123034777,2023-07-24,nan,
081175697718,2023-04-23,nan,
082182440721,2023-02-06,Valid,
082182220581,2023-04-22,Valid,
085266453820,2023-10-13,Valid,
082192051851,2023-10-24,nan,
081281453376,2023-08-23,Valid,
085281651168,2023-10-11,Valid,
082120912993,2023-02-08,Valid,
081216833645,2023-09-11,Valid,
085268448450,2023-04-28,Valid,
085247357718,2023-07-10,nan,
082284804959,2023-07-12,Valid,
082253274082,2023-07-01,Valid,350000000249488
081155513404,2023-06-11,Valid,
082198351042,2023-09-10,Valid,
085217373418,2023-09-10,Valid,350000000492357
081172640190,2023-03-01,Valid,
082217759024,2023-01-03,Valid,
085293346427,2023-05-30,Valid,
081194899508,2023-10-02,Valid,350000000567337
081131428524,2023-08-08,Valid,
085215255662,2023-04-18,Valid,
082272259127,2023-05-08,Valid,
082219531425,2023-01-07,Valid,
081182666907,2023-03-01,nan,350000000783219
081181349976,2023-08-18,Valid,
081183378910,2023-06-26,Valid,350000000621322
082227915947,2023-08-29,nan,
081225909959,2023-05-23,Valid,350000000436501
081131694508,2023-10-12,Valid,
082114747183,2023-04-06,Valid,
081170385945,2023-10-19,Valid,350000000693068
081145224200,2023-03-11,Valid,350000000795585
085265369215,2023-10-05,Valid,350000000902560
081169728476,2023-05-22,Valid,
081197154914,2023-06-15,Valid,
081123831459,2023-06-09,Valid,
081274009183,2023-08-01,Valid,350000000697492
081139862600,2023-05-16,Valid,
081132136201,2023-06-27,Valid,350000000672194
081169172438,2023-02-15,Valid,350000000681174
082246492775,2023-10-20,Valid,
081113757267,2023-05-10,Valid,
085214835589,2023-06-15,Valid,
082169779107,2023-05-07,Valid,350000000549956
085219369733,2023-10-21,Valid,
082230775439,2023-05-21,Valid,350000000925618
082245973255,2023-04-04,Valid,350000000174157
082299345055,2023-01-29,Valid,
081145479005,2023-06-29,Valid,
081187039565,2023-01-17,Valid,
085277321096,2023-08-19,Valid,
082227183997,2023-02-28,nan,
082212483288,2023-01-23,Valid,
082145653356,2023-05-26,nan,
085255950905,2023-01-26,Valid,350000000986993
085214233723,2023-02-18,Valid,
081167857532,2023-08-10,Valid,
081235968348,2023-08-17,Valid,
081144860245,2023-03-15,Valid,
082290197403,2023-10-20,Valid,
082275992503,2023-03-22,Valid,
082136711368,2023-07-16,Valid,350000000183607
081243424726,2023-06-04,Valid,
081226154308,2023-03-28,Valid,
082227853794,2023-07-31,Valid,
081257403766,2023-10-24,Valid,
082233624737,2023-05-24,Valid,
085225850028,2023-03-01,Valid,
081210749266,2023-02-08,Valid,
082167920745,2023-02-26,Valid,
081190801433,2023-05-14,Valid,350000000127972
081290023440,2023-07-28,Valid,350000000069346
082122207014,2023-10-13,nan,
081219440560,2023-05-31,Valid,350000000978549
085229288915,2023-01-25,Valid,350000000411225
081220874418,2023-07-24,Valid,
085239394031,2023-10-01,Valid,350000000859524
082278572778,2023-07-26,Valid,350000000422726
081284542842,2023-08-28,Valid,
082218977843,2023-10-11,Valid,
081136498298,2023-05-16,Valid,350000000287556
082233011291,2023-06-30,Valid,350000000658419
081264905918,2023-03-18,Valid,
081286215735,2023-04-09,Valid,
081181910551,2023-05-15,Valid,
082241907499,2023-02-12,Valid,
081227989978,2023-06-18,Valid,350000000102654
081278397687,2023-05-29,Valid,
085252847362,2023-08-08,Valid,
085285269146,2023-05-06,Valid,
082111211977,2023-07-14,Valid,
082243369582,2023-03-22,Valid,
081142358955,2023-08-20,Valid,
082161476764,2023-04-09,Valid,
085261010328,2023-10-19,Valid,350000000923828
081161624691,2023-08-20,nan,
082226107587,2023-05-03,nan,
085294593556,2023-08-21,Valid,
085242013444,2023-06-08,Valid,
081188980539,2023-04-03,Valid,
081236011878,2023-08-29,Valid,
085258078625,2023-09-20,nan,
081190483697,2023-07-16,Valid,
082290452535,2023-01-29,Valid,
085288640767,2023-07-01,Valid,350000000840768
082145673126,2023-02-11,Valid,
081161484962,2023-08-08,Valid,
081269058578,2023-07-28,Valid,
085255528844,2023-10-18,Valid,350000000911614
081124702425,2023-09-01,Valid,
082126853651,2023-03-14,Valid,
081253281336,2023-10-24,Valid,
082267637252,2023-05-12,Valid,
082180009127,2023-02-12,Valid,
085270692861,2023-01-17,nan,
082190635948,2023-07-05,nan,
082277178926,2023-07-27,Valid,
081257700989,2023-07-11,Valid,
085279243992,2023-06-06,Valid,
082140756204,2023-07-21,Valid,
082299237637,2023-04-24,Valid,350000000281395
081143423998,2023-05-22,Valid,
085225743967,2023-10-21,Valid,
082286880724,2023-07-18,Valid,
081119845319,2023-09-25,Valid,
082124746328,2023-01-29,Valid,
081286630285,2023-01-26,nan,
081187112833,2023-08-18,Valid,
082254727912,2023-07-06,nan,
081197863966,2023-06-12,nan,
082274138645,2023-07-23,Valid,
082228039454,2023-10-14,Valid,350000000715014
085277952679,2023-07-27,nan,
085260988853,2023-05-16,Valid,
081124335744,2023-05-06,Valid,
081262444584,2023-07-30,nan,
081166531893,2023-04-24,Valid,
081228790371,2023-01-01,Valid,350000000890170
085265309149,2023-07-13,Valid,
085279311264,2023-05-01,Valid,350000000574784
082188610621,2023-06-01,Valid,
082166202407,2023-03-03,Valid,
085298924296,2023-02-16,Valid,
081245828794,2023-08-02,nan,350000000969395
081138717297,2023-05-07,Valid,
085244219648,2023-03-21,Valid,
081185427186,2023-06-26,Valid,350000000654158
082288921232,2023-04-05,nan,
082283056979,2023-09-19,Valid,
085294171828,2023-08-29,Valid,
081130632484,2023-02-02,Valid,
081173293019,2023-01-01,Valid,350000000280285
085242050097,2023-02-12,Valid,
081150756798,2023-08-30,Valid,
081288471209,2023-04-23,Valid,
082163270562,2023-09-08,Valid,
082276553569,2023-10-03,Valid,
082259880525,2023-03-26,Valid,
082133497255,2023-09-15,Valid,
082229147398,2023-04-10,Valid,
082221219679,2023-03-07,Valid,
082265103316,2023-06-13,Valid,
082128100227,2023-03-09,Valid,
085275142055,2023-06-03,Valid,
085224160342,2023-08-01,Valid,
082288224314,2023-08-24,Valid,
081197223772,2023-05-21,nan,350000000261271
085294218099,2023-09-01,Valid,350000000174811
081230430092,2023-01-17,Valid,
081112856345,2023-01-31,nan,
081236509441,2023-04-12,Valid,
082119277692,2023-05-26,Valid,350000000503459
081250103418,2023-03-11,Valid,
082112598883,2023-01-15,Valid,
081294988208,2023-01-18,Valid,350000000155294
082154517431,2023-03-10,nan,350000000535373
085263471320,2023-08-30,Valid,350000000562311
081180585145,2023-06-26,Valid,350000000679803
081249823198,2023-02-12,nan,
085235066112,2023-08-03,Valid,
081155022212,2023-02-27,Valid,
081137671418,2023-02-15,Valid,
082168368010,2023-04-23,Valid,
081243357028,2023-08-13,Valid,350000000470599
082242059861,2023-10-15,Valid,
081225254259,2023-01-27,Valid,
082158827531,2023-03-02,Valid,350000000998424
081238442624,2023-06-18,Valid,
081228595772,2023-02-19,Valid,
085230617628,2023-03-11,Valid,350000000741873
081272695746,2023-03-04,Valid,
085240725699,2023-04-18,Valid,
082166243984,2023-07-05,nan,
081279378136,2023-05-16,Valid,
082225823408,2023-04-30,Valid,
082138810270,2023-10-03,nan,
085269063811,2023-09-16,Valid,
082118312509,2023-02-17,Valid,350000000171227
081191130534,2023-04-01,Valid,350000000024200
082284350436,2023-01-30,Valid,
085219596998,2023-03-01,Valid,
081169516637,2023-07-17,Valid,
082284334231,2023-05-08,Valid,
082174412390,2023-06-19,Valid,
081173251502,2023-09-09,Valid,
082127822690,2023-10-10,Valid,
085241005268,2023-05-20,Valid,
082282448569,2023-10-03,Valid,
082154047713,2023-05-08,Valid,
082295050019,2023-07-18,Valid,
082131607942,2023-09-07,nan,
081143996948,2023-02-18,Valid,
081232081075,2023-02-01,Valid,350000000824256
082278482072,2023-08-11,Valid,
082177657683,2023-01-01,Valid,350000000563149
081294676629,2023-10-09,Valid,
085231143060,2023-03-20,Valid,
082296497102,2023-09-24,Valid,
082113439552,2023-05-22,Valid,
082286845320,2023-06-04,Valid,350000000405969
085284955042,2023-08-19,nan,
081150261477,2023-05-17,nan,
082236968396,2023-04-06,Valid,350000000522349
081217010555,2023-06-27,nan,
081148462125,2023-05-29,Valid,
081197715639,2023-03-27,Valid,350000000413554
082293404582,2023-06-03,Valid,
082179016109,2023-09-03,Valid,350000000211155
085263873653,2023-01-29,Valid,
085265284404,2023-05-22,Valid,
082293165307,2023-09-28,Valid,
082160123528,2023-09-22,Valid,350000000346128
085254851328,2023-07-22,nan,
082131958763,2023-04-18,Valid,
082160330109,2023-02-26,Valid,
081296107455,2023-07-08,Valid,
081160008667,2023-03-08,nan,
081120736866,2023-08-05,Valid,350000000154499
082233451358,2023-07-07,Valid,350000000640072
085280387834,2023-07-28,Valid,
082291143389,2023-07-15,Valid,
085219061844,2023-09-06,Valid,
085292803754,2023-01-01,nan,
081210055318,2023-10-16,Valid,
082192802370,2023-01-17,Valid,
085225469538,2023-07-23,Valid,
082177380783,2023-09-23,Valid,
082293716076,2023-02-13,Valid,
082229903299,2023-05-30,Valid,350000000189880
081284141525,2023-01-03,Valid,
082182177788,2023-07-03,nan,
081299466329,2023-03-19,Valid,
085245022012,2023-06-22,Valid,
081251711065,2023-07-10,Valid,
081213081237,2023-06-26,Valid,
085212327861,2023-07-29,Valid,350000000136674
082277114262,2023-06-25,Valid,
085285802435,2023-06-08,Valid,
082286373093,2023-08-06,Valid,
082283372926,2023-03-08,Valid,
081194122900,2023-08-10,nan,
082147572535,2023-10-02,Valid,
081157148032,2023-09-06,Valid,
085296667342,2023-06-12,Valid,
081119051987,2023-10-10,Valid,350000000868162
085260403299,2023-09-23,Valid,
082126887458,2023-07-28,Valid,
082229897291,2023-07-22,Valid,
081235675748,2023-06-01,Valid,
081254422474,2023-03-27,Valid,
082118430088,2023-08-14,Valid,
081215679339,2023-01-21,Valid,
081299832246,2023-08-04,Valid,
082169722362,2023-01-22,Valid,350000000039014
082290983112,2023-01-27,nan,350000000664073
081192264175,2023-06-11,Valid,
082299170695,2023-06-28,Valid,
081167726929,2023-06-17,Valid,350000000700608
082115370336,2023-05-29,Valid,
082288627241,2023-06-07,Valid,
085235225265,2023-05-14,Valid,350000000683213
081147282651,2023-07-23,nan,
081237713281,2023-10-03,Valid,
082253475445,2023-06-11,Valid,
082256608603,2023-07-27,nan,350000000615918
085281394542,2023-10-26,Valid,
081238490901,2023-01-19,Valid,350000000869634
085243463383,2023-06-03,Valid,350000000215135
085261155956,2023-07-13,Valid,350000000018251
082144789184,2023-10-15,nan,350000000823429
081119606743,2023-08-31,Valid,
082290911232,2023-05-11,Valid,
082299327211,2023-02-26,nan,
085284771064,2023-08-26,Valid,
081254705244,2023-01-26,Valid,350000000905909
081244200856,2023-01-25,Valid,350000000344420
082275886148,2023-06-12,Valid,
081238654379,2023-10-07,Valid,
082112678900,2023-05-05,Valid,350000000551160
082160685184,2023-10-22,Valid,
085218352623,2023-03-25,Valid,
081270700919,2023-06-07,Valid,
082166602594,2023-01-24,Valid,
081227699974,2023-10-04,Valid,
081248622305,2023-04-04,Valid,
081279644475,2023-10-14,Valid,
082276560550,2023-08-13,Valid,
081278395523,2023-07-06,Valid,
081293645640,2023-03-31,Valid,350000000487431
085255055689,2023-10-05,Valid,
081261727149,2023-04-21,nan,
081159769344,2023-07-01,Valid,
082178229137,2023-08-14,Valid,350000000224013
085245857366,2023-05-22,nan,
081267763263,2023-02-14,nan,
085227740716,2023-05-05,Valid,350000000807676
081184285003,2023-07-14,nan,
085268340321,2023-03-06,Valid,
081119617679,2023-05-29,Valid,
082230449709,2023-07-24,Valid,
081262999158,2023-02-21,Valid,350000000882611
085216238649,2023-08-11,Valid,350000000253274
081238967300,2023-10-22,nan,350000000045285
081140945541,2023-03-02,nan,
082174117697,2023-07-23,nan,350000000176243
081277907803,2023-06-02,Valid,350000000917093
082289076398,2023-07-29,nan,
081193976917,2023-05-20,Valid,
081183087132,2023-07-04,nan,
081241137781,2023-05-30,Valid,
082117064949,2023-01-31,Valid,
081246342752,2023-05-03,nan,
085234903745,2023-05-28,Valid,
081279982440,2023-04-29,Valid,
082171311025,2023-04-02,nan,
085285762692,2023-05-30,Valid,350000000092533
082177891749,2023-10-14,nan,350000000539221
082217625433,2023-08-25,Valid,350000000780216
085272058174,2023-10-20,nan,350000000390935
082253152254,2023-09-06,Valid,
082158484211,2023-09-03,Valid,350000000348318
082142312845,2023-01-04,Valid,350000000801085
082229393643,2023-01-18,Valid,
081228742055,2023-06-26,Valid,
082254341448,2023-09-22,Valid,
085252752006,2023-07-12,Valid,
082230550892,2023-05-07,Valid,350000000456303
081178447042,2023-05-02,Valid,
082156258881,2023-10-06,Valid,
085270844726,2023-04-11,Valid,350000000813226
081219676317,2023-03-13,Valid,
081173382934,2023-07-25,Valid,350000000664373
082263832106,2023-09-22,Valid,350000000858310
081128978708,2023-10-22,Valid,
082256675508,2023-04-17,Valid,350000000738169
081250709067,2023-10-13,nan,
085210597260,2023-04-20,Valid,
082288086844,2023-10-13,Valid,
082150998342,2023-07-24,Valid,
081211006148,2023-02-03,Valid,
081137921915,2023-02-20,Valid,
082242847868,2023-06-03,Valid,
085287143370,2023-08-14,Valid,
081138116422,2023-03-04,Valid,
081220970343,2023-10-07,Valid,350000000841548
081190021645,2023-10-10,Valid,
081268537959,2023-01-09,Valid,350000000443622
082211872573,2023-04-10,Valid,
085269754256,2023-07-07,nan,
081279834968,2023-10-03,Valid,
082197614230,2023-05-21,Valid,
081296610350,2023-03-18,nan,
085275885038,2023-03-16,Valid,
081294345570,2023-04-15,Valid,
085272583091,2023-01-19,Valid,
082294204360,2023-07-08,Valid,350000000861487
081194635983,2023-03-18,Valid,
082142308848,2023-06-10,Valid,
085222099752,2023-03-23,Valid,
085268533312,2023-02-03,nan,350000000144241
085230273203,2023-10-13,Valid,350000000929715
082230727886,2023-09-30,Valid,350000000463111
082128754699,2023-05-09,Valid,350000000888176
081247351607,2023-02-11,Valid,
082149299768,2023-06-07,nan,350000000936476
081244221230,2023-02-05,Valid,350000000322508
081282085200,2023-03-12,nan,
085285800575,2023-07-03,Valid,
085233407942,2023-06-20,Valid,350000000012356
082146938864,2023-07-06,Valid,
081127258004,2023-02-21,nan,
081286873544,2023-07-18,Valid,350000000555547
081164625868,2023-04-20,Valid,
082151876122,2023-10-01,Valid,350000000366718
081131005927,2023-08-31,Valid,
082139814656,2023-06-06,Valid,350000000304785
085232347118,2023-02-15,Valid,
081162978344,2023-02-04,nan,350000000703331
081163174010,2023-07-24,nan,
082164835899,2023-06-01,Valid,
082233111984,2023-05-17,Valid,
082221408796,2023-01-19,Valid,
085212900272,2023-04-08,Valid,
081161040408,2023-01-30,nan,350000000076044
082199260680,2023-05-14,nan,350000000486553
081177536627,2023-08-13,nan,
081162849466,2023-07-15,Valid,
